n6547,n3081,5.41477149664e-05
n3334,n1435,5.41477149664e-05
n16397,n3120,4.26189703641e-05
n16373,n11465,4.78272717083e-05
n2875,n4690,8.19437986667e-05
n4075,n14137,4.78662677719e-05
n3815,n2982,5.34584997867e-05
n15805,n18099,4.77605191256e-05
n7894,n2624,5.41477149664e-05
n13643,n15970,0.000167649002765
n13422,n18327,5.41477149664e-05
n16236,n9038,4.67644391833e-05
n2306,n9538,8.1371732046e-05
n8615,n1247,0.000268404452526
n8734,n7310,5.41477149664e-05
n4564,n15333,5.15406329514e-05
n11059,n11833,7.53908785418e-05
n18000,n511,5.50750075441e-05
n17468,n1888,7.48132629142e-05
n3574,n2624,0.00079394553307
n2687,n9789,9.86564355199e-05
n5533,n5422,5.45814985744e-05
n11112,n4949,7.99431703171e-05
n14393,n6179,7.2518897966e-05
n19,n3339,5.41477149664e-05
n2136,n3731,5.58564694277e-05
n300,n5629,4.78820755563e-05
n586,n10144,0.000177732530801
n15696,n15496,0.00010544753881
n18179,n11805,0.000102426475883
n9059,n7271,3.89559989154e-05
n18312,n14266,5.41477149664e-05
n6582,n9165,7.84175700017e-05
n1020,n4955,9.67450199039e-05
n2657,n5667,6.20947163412e-05
n12269,n10666,4.93228942942e-05
n4572,n11833,5.41477149664e-05
n7032,n6851,9.05431839144e-05
n13978,n1393,4.84690301943e-05
n8914,n12502,0.000127438111054
n11312,n9538,7.13382178912e-05
n12051,n13966,7.80070195976e-05
n11588,n12356,5.41477149664e-05
n9103,n16005,5.41477149664e-05
n2153,n5759,6.66309891684e-05
n5564,n12987,5.41477149664e-05
n14569,n3176,4.71581818498e-05
n1115,n5153,4.98928865403e-05
n11924,n9598,0.000127050489812
n9840,n12249,0.0001082895663
n9581,n7519,5.03435074855e-05
n6080,n5220,5.41477149664e-05
n1113,n10019,5.41477149664e-05
n7036,n7747,5.16239191645e-05
n17149,n5776,3.85664795234e-05
n2848,n10391,0.00019500884878
n2480,n17485,5.04860468276e-05
n14680,n12664,0.000105307545888
n3688,n675,5.08206892512e-05
n17641,n2034,9.35004328698e-05
n16555,n14014,5.57175969633e-05
n12033,n13300,0.000102894849781
n1268,n13078,0.000186178960761
n13726,n12750,5.41477149664e-05
n14958,n15970,5.41477149664e-05
n9202,n12750,5.41477149664e-05
n5081,n4319,0.000156465846341
n2374,n13587,0.00021655567807
n8796,n18099,4.98710778688e-05
n17525,n13534,5.41477149664e-05
n7990,n790,8.17805150477e-05
n3458,n17236,6.29217595847e-05
n7790,n5776,0.000105538598795
n5081,n14176,0.00012644608286
n4268,n1578,7.54628500121e-05
n12639,n1126,0.000291287372079
n15449,n5996,0.000421014132942
n10224,n18416,7.00439784113e-05
n1395,n3731,5.32760019331e-05
n8468,n13682,9.62655346736e-05
n16216,n16397,0.000106236998478
n6788,n11150,0.000117809638561
n18300,n3076,4.74907027829e-05
n8244,n4738,9.37190359401e-05
n867,n1013,6.76368774997e-05
n17221,n6582,5.41477149664e-05
n10145,n10389,9.38776153278e-05
n3765,n5372,5.58414036983e-05
n9843,n18306,4.55548956343e-05
n9100,n3076,8.52687506001e-05
n5770,n8667,6.47050671729e-05
n14837,n15377,0.000128851676086
n10790,n701,0.000130964523228
n10737,n12162,9.61106878546e-05
n9942,n6021,5.70868464031e-05
n10184,n10391,0.000796179250532
n10075,n14692,5.41477149664e-05
n6428,n16530,5.41477149664e-05
n7328,n13618,0.000130846461983
n6649,n9691,4.95780057818e-05
n5425,n3242,6.96497921295e-05
n12951,n6888,0.000109830430506
n8498,n5920,6.58945250044e-05
n16893,n9634,5.41477149664e-05
n5377,n6554,9.46689249673e-05
n1401,n12269,5.41477149664e-05
n16547,n10389,0.000107265524442
n12750,n8691,0.000108627392748
n13842,n15726,6.53653550145e-05
n14393,n18192,5.76053945062e-05
n15145,n2348,0.000313092043459
n2286,n1247,4.97912686282e-05
n9562,n8123,0.000127387728612
n9981,n8190,8.67056567929e-05
n2587,n14393,7.23434256266e-05
n12278,n2052,7.88222130905e-05
n7129,n15565,4.25358094543e-05
n4167,n14726,9.23516214772e-05
n13664,n10389,6.90323808719e-05
n7500,n8208,8.80364354183e-05
n4756,n15552,0.000346288852417
n4769,n4509,0.000344648898036
n16388,n2624,0.000629755978828
n18358,n3257,6.70607360749e-05
n6687,n1247,4.8762229521e-05
n7770,n15011,4.60406440171e-05
n12032,n14729,5.26518345737e-05
n555,n3731,5.57900482628e-05
n401,n13608,5.15080843652e-05
n5679,n12924,0.000334098887386
n12179,n12602,5.22293663509e-05
n8013,n2982,6.02999482374e-05
n8718,n13340,7.26670919025e-05
n8656,n7547,5.41477149664e-05
n3904,n12905,6.18011739622e-05
n548,n10817,5.41477149664e-05
n18257,n18191,0.000116483217308
n15977,n17121,0.000184562493458
n11488,n17445,5.80586978425e-05
n16678,n17206,4.63806726982e-05
n15,n3731,5.41477149664e-05
n4918,n12368,6.46991447913e-05
n11590,n12464,6.13256181535e-05
n294,n7449,7.89267174425e-05
n15285,n12839,5.41477149664e-05
n15912,n5718,5.41477149664e-05
n3570,n12619,5.41477149664e-05
n2942,n9893,5.41477149664e-05
n764,n9936,0.000127534303286
n15592,n11805,0.000289537873827
n6846,n17674,6.8837383084e-05
n16530,n10391,0.00029141011225
n13201,n2248,5.41477149664e-05
n16207,n11656,0.000102741147446
n5755,n6864,9.69921851114e-05
n6242,n728,5.41477149664e-05
n17594,n17673,5.41477149664e-05
n15810,n675,4.22935885082e-05
n9922,n1989,5.41477149664e-05
n10862,n16233,4.92013596103e-05
n8005,n8735,4.51539877086e-05
n12280,n1151,9.37170979307e-05
n16130,n4807,5.41477149664e-05
n6116,n17127,5.41477149664e-05
n17637,n13300,9.74571171455e-05
n17530,n16834,0.000355932148574
n13389,n6037,6.54049832471e-05
n675,n4738,4.92247881437e-05
n14723,n11827,5.38645389087e-05
n10186,n10349,9.49963528154e-05
n15992,n1247,5.91861725888e-05
n9429,n7519,7.21004826685e-05
n3120,n2982,5.62348285152e-05
n18198,n634,6.51276997984e-05
n18315,n6436,5.41477149664e-05
n3822,n1247,5.41477149664e-05
n9419,n386,7.96776241346e-05
n12933,n2077,7.8684377651e-05
n2280,n11594,0.000236400024798
n14984,n4672,7.6052974847e-05
n395,n8719,4.62111498419e-05
n6634,n9017,5.7692085717e-05
n9427,n12948,6.72011616999e-05
n2154,n3339,8.88036815799e-05
n6208,n3076,4.05348144312e-05
n8829,n4197,5.88191521807e-05
n1787,n7708,4.85692918081e-05
n18076,n3938,5.41477149664e-05
n1141,n15713,7.66263940397e-05
n7588,n14993,5.92641574544e-05
n14569,n4682,6.0920294249e-05
n15806,n2624,5.41477149664e-05
n4574,n10854,0.000191471633796
n16119,n12897,5.41477149664e-05
n17936,n5776,4.98238326624e-05
n7827,n11300,6.7071117648e-05
n7680,n2048,0.000528997731444
n8861,n8435,4.69214829392e-05
n9864,n15838,6.46903762373e-05
n12941,n1844,0.000215547506227
n14137,n9017,4.31372984587e-05
n7598,n8556,4.98562079732e-05
n10977,n4322,6.76924032311e-05
n9241,n18099,5.47601008271e-05
n13938,n9212,0.0001082895663
n3341,n14176,9.71552799451e-05
n9243,n14393,5.41286087011e-05
n16089,n14393,7.70770675612e-05
n14025,n13300,9.00192210024e-05
n9581,n3076,4.22493357691e-05
n6182,n11674,5.89751842819e-05
n7944,n6224,5.41477149664e-05
n16789,n2624,5.41477149664e-05
n17175,n4229,0.00032479833531
n12977,n12464,4.78749936512e-05
n5692,n1247,5.51705962655e-05
n15388,n1213,0.000146940864892
n5873,n17837,4.40473293836e-05
n12698,n17047,5.41477149664e-05
n13147,n3731,5.08759370007e-05
n17062,n8527,5.44260486224e-05
n11304,n18114,5.41477149664e-05
n6500,n5815,0.000254222997884
n9691,n6208,4.74691519092e-05
n3323,n17075,5.41477149664e-05
n2302,n1737,0.000240784031755
n11821,n7851,0.0001082895663
n7776,n10612,0.000154714157277
n15567,n16014,7.72351736067e-05
n1325,n7635,5.50471917075e-05
n6847,n10653,5.41477149664e-05
n5918,n9166,3.59079745322e-05
n8778,n9584,0.000168204582216
n15045,n4229,5.41477149664e-05
n12500,n7729,5.46182580708e-05
n6558,n6443,6.20535989047e-05
n2588,n4444,5.41477149664e-05
n15218,n13189,5.41477149664e-05
n7146,n5703,0.000170148925212
n16168,n5240,4.345866424e-05
n11145,n7556,0.000309717429431
n14992,n125,0.00032750023434
n10681,n6089,5.41477149664e-05
n17603,n11330,5.41477149664e-05
n7827,n12033,9.04385786065e-05
n6174,n14807,8.25327871917e-05
n5668,n14555,5.41477149664e-05
n3280,n17942,5.41477149664e-05
n12500,n14924,5.64384132856e-05
n1788,n5438,7.85676409625e-05
n10687,n3339,7.34384978738e-05
n1824,n3274,5.41477149664e-05
n16216,n15966,0.000106149026966
n11998,n5088,8.04496028158e-05
n12053,n7958,7.76218967685e-05
n16233,n11249,4.57416982497e-05
n17236,n12792,7.06291942564e-05
n1995,n3337,7.10398530138e-05
n10398,n12750,8.08481424718e-05
n1601,n3503,0.000170619967593
n5533,n13689,5.8720426909e-05
n1748,n12464,0.000387110759518
n2306,n1672,7.50169683562e-05
n16530,n16576,9.9833818663e-05
n12269,n4583,5.40519029408e-05
n2950,n7370,5.5435055093e-05
n13891,n10833,8.70302415359e-05
n7150,n12331,9.49215159449e-05
n13989,n15245,4.16378947368e-05
n829,n3015,5.41477149664e-05
n11417,n5088,5.41477149664e-05
n9961,n14184,5.90494476573e-05
n16903,n18215,4.9669652554e-05
n3379,n8222,0.000336232834356
n18406,n14146,5.41477149664e-05
n8958,n3076,4.83039679375e-05
n14068,n4070,5.41477149664e-05
n13775,n6866,8.92565050798e-05
n7711,n8875,8.35412914832e-05
n6827,n14556,5.58521865816e-05
n11780,n2624,5.41477149664e-05
n13898,n3338,5.41477149664e-05
n8365,n2624,5.41477149664e-05
n15222,n2624,5.41477149664e-05
n6297,n13014,4.20461156026e-05
n13804,n15713,0.000108545531036
n245,n8208,5.41477149664e-05
n10068,n12105,4.91748619975e-05
n12626,n16821,0.000118761256252
n8755,n5372,6.07366448945e-05
n3237,n10071,5.41477149664e-05
n1856,n6582,8.81346278091e-05
n3648,n7635,4.08378421514e-05
n8056,n9171,0.000370832372223
n15211,n17521,5.53426066846e-05
n3291,n8418,5.41477149664e-05
n18233,n13300,5.41477149664e-05
n16393,n15377,8.46666195033e-05
n3109,n17506,8.3834337918e-05
n9864,n3982,6.81016017827e-05
n9518,n1688,0.000129524244413
n11632,n2302,5.41477149664e-05
n15309,n15660,5.51978421084e-05
n13654,n6314,0.000124356381141
n6058,n14164,0.000102482352597
n673,n15633,0.000124758793457
n4336,n5372,6.61872946322e-05
n5081,n10854,0.00011539355582
n6415,n14953,5.38128176154e-05
n7192,n12625,5.41477149664e-05
n2012,n11346,5.41477149664e-05
n11952,n5008,5.41477149664e-05
n15239,n12082,4.60353558176e-05
n9419,n10349,5.84806580849e-05
n1129,n15592,0.000236999190687
n9017,n10250,4.32667363909e-05
n12419,n2000,9.61891105398e-05
n730,n155,0.00011839731726
n17361,n13300,0.000107988469453
n11244,n9864,5.41477149664e-05
n16233,n17114,5.36949374248e-05
n7106,n13672,0.000225384797011
n2045,n3081,5.41477149664e-05
n10747,n17352,8.83750080779e-05
n12468,n2154,5.41477149664e-05
n14049,n5425,0.000109866686175
n2496,n2349,6.14175284316e-05
n17926,n10200,5.51890192548e-05
n10623,n11827,5.65299389132e-05
n18021,n14005,4.03077828299e-05
n12250,n10622,8.54778426484e-05
n12338,n15778,8.15237474767e-05
n14095,n265,5.41477149664e-05
n5065,n14481,0.0001082895663
n2609,n14984,5.41477149664e-05
n10389,n3076,6.36702915694e-05
n8160,n8093,8.01179605529e-05
n12201,n4336,6.20170102977e-05
n17904,n11568,5.41477149664e-05
n5263,n9010,9.8794574023e-05
n4395,n12356,5.41477149664e-05
n9953,n654,5.64158639348e-05
n15150,n1473,5.68311231142e-05
n12729,n3814,6.12794317957e-05
n17158,n5762,5.41477149664e-05
n2188,n8208,6.91700724001e-05
n2052,n16530,0.000113460266502
n17995,n5467,0.000162425554002
n9506,n701,9.37007412622e-05
n11833,n12750,0.000116083475318
n10250,n13868,4.65016744505e-05
n12044,n10005,0.000149736185717
n14153,n10391,0.000186999785914
n5890,n4218,5.41477149664e-05
n7908,n4075,5.52447509669e-05
n17653,n2468,5.77098889411e-05
n6195,n5996,5.41477149664e-05
n17855,n12533,5.86608258742e-05
n13617,n8435,6.46303688524e-05
n9864,n3520,5.30055758983e-05
n15149,n10663,6.43675430319e-05
n12620,n6294,5.54572235315e-05
n8903,n1726,0.000105122713777
n13054,n4224,5.41477149664e-05
n8337,n11674,4.75336760448e-05
n201,n10670,5.07319349304e-05
n3114,n12660,7.40980578692e-05
n9581,n17141,5.45215439603e-05
n1556,n14214,5.41477149664e-05
n11935,n10078,5.0892956968e-05
n7397,n15253,5.41477149664e-05
n8888,n4583,6.03975927982e-05
n16362,n15489,5.41477149664e-05
n8401,n8911,8.47414848706e-05
n12636,n12800,5.89305326111e-05
n6163,n3076,3.53659823589e-05
n2430,n17362,5.41477149664e-05
n16289,n10049,5.41477149664e-05
n9236,n16578,4.95973222696e-05
n8060,n4601,6.10378769049e-05
n8231,n654,5.41477149664e-05
n12500,n9843,5.02500361129e-05
n14842,n13380,5.41477149664e-05
n387,n14498,5.14264848072e-05
n501,n8208,0.000162425554002
n2522,n8556,5.26860508349e-05
n3426,n7720,6.04333192306e-05
n12157,n10255,5.06414901886e-05
n1044,n6207,5.55548015391e-05
n13978,n9236,5.46355607202e-05
n16326,n10942,5.41477149664e-05
n14877,n15975,0.000110145109852
n11512,n2718,5.41477149664e-05
n1227,n8675,5.0691192656e-05
n17236,n16539,4.86523441868e-05
n410,n4546,5.41477149664e-05
n6864,n8123,8.32827574466e-05
n16373,n8345,5.61695809492e-05
n8005,n3136,4.60121445733e-05
n8340,n18061,0.000102669664094
n14779,n16701,9.84796593452e-05
n18032,n10606,0.0001082895663
n3869,n11482,0.000107068526212
n4390,n1247,4.97737657926e-05
n17096,n15992,5.90951632318e-05
n10375,n4365,0.000308222402744
n17395,n4682,0.000102061828983
n4066,n16595,8.06240350904e-05
n121,n1787,5.04477763822e-05
n11947,n1438,5.41477149664e-05
n8473,n4423,5.41477149664e-05
n6955,n2624,0.000622817808686
n4490,n10255,5.41477149664e-05
n764,n3666,0.000136087890838
n3711,n2721,0.00013570461332
n5879,n14396,5.39264539985e-05
n10224,n1011,6.69853182396e-05
n13147,n6196,6.34751553726e-05
n294,n9538,8.11272163952e-05
n16168,n14880,5.39098160575e-05
n17610,n10717,5.44843216299e-05
n1888,n13042,7.45053376945e-05
n11376,n2280,0.000146977602181
n10824,n3081,0.000188521586085
n10702,n4085,7.8877748127e-05
n18034,n11804,6.29792768461e-05
n17652,n17352,7.94276413767e-05
n5239,n9392,4.80476132933e-05
n10920,n7916,5.41477149664e-05
n11322,n3242,9.99334312949e-05
n17521,n15963,4.48010860348e-05
n12033,n11804,8.19135274814e-05
n7160,n2624,5.41477149664e-05
n4167,n9584,0.000178037646651
n15758,n1577,9.72588486417e-05
n9023,n9864,5.84029992842e-05
n16331,n18294,5.41477149664e-05
n14259,n14350,5.41477149664e-05
n6641,n5509,5.20921240281e-05
n9767,n11833,0.000149436233234
n9868,n8796,4.24274326975e-05
n17988,n668,5.41477149664e-05
n5222,n4757,0.000599044188221
n9821,n2349,9.73559331725e-05
n12264,n12750,5.41477149664e-05
n12419,n13662,9.19383778953e-05
n8121,n9108,0.000127627607204
n1089,n4381,0.000195206845907
n10893,n3630,8.3862640636e-05
n18279,n27,5.52382612552e-05
n177,n2624,5.41477149664e-05
n16393,n6820,6.8330474803e-05
n10481,n6706,9.77843502023e-05
n5043,n13300,5.41477149664e-05
n4817,n5094,0.000107446064946
n14393,n15939,6.06486724925e-05
n14474,n8556,4.96031112608e-05
n11907,n4949,8.28479892065e-05
n15011,n18215,4.96357052451e-05
n12301,n2624,0.000805698799656
n5588,n2759,4.64224245155e-05
n6391,n6105,7.75568075722e-05
n3313,n9815,7.12984903704e-05
n12628,n2624,5.41477149664e-05
n11687,n18300,5.73706583132e-05
n16941,n9893,5.41477149664e-05
n10071,n4918,8.03605666611e-05
n10659,n10255,4.88774495925e-05
n9581,n6024,4.64624373015e-05
n12358,n9952,0.000124593753813
n16393,n11776,0.000191054568117
n9971,n13804,0.000111088042562
n10466,n6963,5.41477149664e-05
n8425,n2280,5.41477149664e-05
n2600,n15778,9.0689409588e-05
n17185,n9868,0.000137132608551
n3078,n17114,5.86231236564e-05
n13300,n2989,0.000115894399389
n10729,n17954,6.66625354206e-05
n14703,n2480,5.41477149664e-05
n7681,n11309,5.65544049336e-05
n8968,n8021,0.000282619276005
n4304,n398,7.27383320597e-05
n11551,n1367,6.27536950904e-05
n17054,n4583,5.12446535939e-05
n2113,n15771,5.42979142419e-05
n136,n13256,0.000108470052965
n10288,n14680,0.000101727736235
n9648,n10349,9.26991117493e-05
n2603,n14032,0.0001082895663
n11150,n13163,9.92698868388e-05
n2725,n17325,5.41477149664e-05
n2534,n9018,0.000140820319329
n4224,n2081,0.000108058538482
n5153,n11678,4.4344014494e-05
n13804,n13943,0.000109258623943
n4575,n10391,0.000291810964141
n9581,n962,6.60024922082e-05
n2554,n5153,3.43638526481e-05
n4419,n2779,4.34810830338e-05
n449,n12328,5.41477149664e-05
n4601,n17837,3.72424451869e-05
n7793,n3489,0.000120931339087
n11621,n10444,5.41477149664e-05
n7406,n7746,6.68833377598e-05
n7635,n13794,4.28388052229e-05
n14555,n13340,5.56001730625e-05
n1154,n12033,0.00019715710171
n14013,n14966,5.41477149664e-05
n8403,n17361,0.000113927853451
n9901,n2052,0.000124612153426
n17103,n8556,5.35266694691e-05
n4361,n9198,0.0001082895663
n573,n3422,5.88855954485e-05
n6836,n9868,0.000106870672783
n8483,n3476,9.70727188388e-05
n1734,n9108,0.000199084414857
n10255,n6072,5.20720042314e-05
n7327,n5550,7.46791825296e-05
n8477,n3969,7.83436236938e-05
n18046,n16530,0.000104941093151
n14893,n12033,0.000111147899586
n6561,n1207,8.08009238657e-05
n14030,n12602,6.35007680682e-05
n13147,n8796,4.09326629363e-05
n13814,n10255,6.99221509611e-05
n5460,n9942,0.000647667730413
n120,n12377,8.45771396582e-05
n5181,n7708,0.000102619931409
n9776,n5010,4.7579958105e-05
n14166,n9581,5.41477149664e-05
n446,n2720,0.000100621666195
n10542,n5981,5.41477149664e-05
n9232,n6443,6.4832636876e-05
n17521,n4682,5.24675956684e-05
n9811,n8545,7.29695337111e-05
n3114,n13804,0.000104903974794
n16996,n12263,5.41477149664e-05
n4172,n12032,5.26670976773e-05
n7632,n9179,7.50112799056e-05
n6015,n9864,6.19393135337e-05
n11539,n10898,8.72640136724e-05
n16454,n390,5.41477149664e-05
n8829,n5873,5.65068735261e-05
n14704,n8208,6.03690195203e-05
n14335,n2624,5.41477149664e-05
n1774,n12750,5.41477149664e-05
n6222,n12602,5.62910094086e-05
n494,n10722,7.07900341401e-05
n7871,n4544,6.52556623353e-05
n17413,n12926,0.000162425554002
n17421,n16861,6.11201952991e-05
n5153,n6297,4.39996762845e-05
n10005,n12687,9.38921841254e-05
n13534,n10194,0.0001082895663
n9918,n12377,8.49243314059e-05
n18114,n10200,6.5608036829e-05
n18327,n2476,7.99367466443e-05
n6489,n9392,0.0001082895663
n17393,n15365,0.000125836799672
n10049,n2,0.000253768811129
n17403,n3399,5.41477149664e-05
n10267,n18387,0.000240297210781
n8936,n14749,5.19550526356e-05
n15615,n1133,7.5293015806e-05
n14423,n17947,9.00516027787e-05
n14189,n12242,0.000162410308557
n12851,n16800,0.00028598094688
n2480,n4320,6.91984227994e-05
n997,n16261,6.65308659179e-05
n12176,n17837,4.26067469237e-05
n4369,n10255,5.41477149664e-05
n13434,n15713,0.000109908323983
n12096,n3876,5.41477149664e-05
n16168,n3176,3.92927051552e-05
n3273,n2759,5.41477149664e-05
n8701,n9942,0.000110220534974
n9864,n4139,4.90473639889e-05
n1626,n7542,0.000170289570253
n9391,n4724,5.41477149664e-05
n13542,n12750,0.000103860572898
n16281,n15674,4.72027821911e-05
n4998,n6864,9.78810642752e-05
n7588,n16281,5.5188560645e-05
n3064,n9519,8.90580481535e-05
n494,n6010,8.25991269847e-05
n14008,n3337,6.51653700156e-05
n120,n2188,8.37627957325e-05
n4593,n7916,5.41477149664e-05
n8115,n13428,5.41477149664e-05
n16136,n16973,6.36522644054e-05
n9883,n7133,5.11338234122e-05
n9158,n13415,6.64587900998e-05
n12281,n9059,4.82637828262e-05
n11428,n17141,5.41477149664e-05
n10098,n654,0.000100884941652
n5993,n6720,5.41477149664e-05
n2399,n18061,0.000123814540673
n1195,n5776,4.12576789719e-05
n9061,n5467,0.00173910945972
n3863,n10717,5.41477149664e-05
n7494,n2624,5.41477149664e-05
n15570,n2367,6.93840527222e-05
n17572,n15078,8.2128096054e-05
n1169,n17054,4.96462937377e-05
n13090,n8556,4.949892312e-05
n1388,n6864,9.46124353515e-05
n5085,n3950,6.21159950231e-05
n12631,n8556,5.71135441289e-05
n6288,n134,9.08150989904e-05
n10350,n1500,5.41477149664e-05
n4941,n12033,5.41477149664e-05
n485,n6866,7.28202304927e-05
n8074,n2522,6.12703197002e-05
n13089,n7547,5.41477149664e-05
n15867,n11211,0.000160989539588
n16724,n470,7.11566614218e-05
n7720,n17673,5.04036853966e-05
n10792,n8518,5.41477149664e-05
n10274,n2494,5.41477149664e-05
n18336,n3337,6.32410967811e-05
n17390,n8932,8.82889405689e-05
n2201,n6676,0.000126732819136
n4806,n16578,4.89439081424e-05
n10278,n4336,5.65548520246e-05
n7562,n4319,0.000134555464834
n1808,n492,0.000196299147506
n3364,n11150,9.26301519138e-05
n3302,n11594,0.000118531447325
n8657,n3176,6.48893060965e-05
n13445,n14555,3.33433837154e-05
n17687,n5509,4.39614762248e-05
n9836,n5550,9.99768954913e-05
n16523,n2624,5.41477149664e-05
n14302,n10391,0.000224671276073
n12314,n12937,3.96211582832e-05
n10225,n5866,4.66841240495e-05
n12377,n1726,0.000114885531193
n15930,n10144,0.000162425554002
n11107,n7349,6.69700584704e-05
n10667,n16259,5.41477149664e-05
n3125,n1438,6.1337063967e-05
n16666,n6105,0.000125009056462
n4247,n2759,4.79041649107e-05
n1473,n4682,4.79374236552e-05
n1675,n7738,5.41477149664e-05
n2717,n2624,5.41477149664e-05
n6475,n9584,5.41477149664e-05
n14312,n4229,5.41477149664e-05
n7460,n8435,4.71653887458e-05
n11107,n861,6.07633722889e-05
n5224,n6049,5.41477149664e-05
n1205,n16578,4.93991341311e-05
n8311,n13643,9.05923509524e-05
n15755,n11804,6.26654967957e-05
n3146,n2600,4.80291536653e-05
n17960,n6105,6.72960375309e-05
n10280,n7720,5.63705123167e-05
n16099,n13794,8.61971795471e-05
n1279,n7406,5.41477149664e-05
n3155,n17798,5.41477149664e-05
n1065,n6473,0.000103982655546
n9918,n9811,8.34192559751e-05
n10618,n12619,0.000103634884009
n16957,n11408,0.000134513604941
n18085,n3966,5.41477149664e-05
n8313,n4644,5.41477149664e-05
n12199,n12605,5.41477149664e-05
n13550,n3081,0.000134053998089
n13159,n7720,4.05065688278e-05
n15349,n14746,5.41477149664e-05
n17184,n2201,9.89476606767e-05
n14038,n12033,0.000116433372909
n4647,n7807,5.41477149664e-05
n638,n13643,9.02781918324e-05
n9942,n11776,0.000183418668268
n11486,n15727,8.83155530614e-05
n10005,n6788,0.000118308810201
n5028,n3982,5.25424455622e-05
n11223,n6774,6.17980799187e-05
n4747,n1393,4.36454606573e-05
n6159,n4319,0.000172352112387
n2208,n13163,0.000221831931975
n14094,n9691,5.41477149664e-05
n3787,n18061,0.000110740575748
n6527,n9531,0.000135345832886
n5551,n12263,5.41477149664e-05
n18139,n13782,6.63658767047e-05
n6104,n11322,0.000155233602379
n1548,n10790,0.00010629876286
n8628,n17736,5.55150924199e-05
n7276,n10528,0.000157130062068
n15781,n701,9.80301041066e-05
n9865,n7632,0.000174473113874
n4696,n12464,5.65028806315e-05
n119,n1311,5.41477149664e-05
n2383,n18168,0.000288404716755
n16834,n2476,7.84163760081e-05
n5920,n14334,0.000147027015429
n17738,n7635,3.66494902113e-05
n11457,n6314,0.000170841145863
n4085,n12619,0.000137922646321
n7958,n9392,7.47565906777e-05
n7239,n18416,0.00010347570483
n6817,n9691,6.50411967147e-05
n1657,n11441,6.48337784572e-05
n8973,n13006,8.03707075143e-05
n2658,n14878,5.41477149664e-05
n4041,n11568,5.41477149664e-05
n7268,n14584,0.000106238332223
n10957,n5896,5.41477149664e-05
n12280,n121,6.17425284362e-05
n9869,n11670,5.41477149664e-05
n15380,n3292,5.41477149664e-05
n16909,n16397,4.75655587331e-05
n12126,n13672,5.41477149664e-05
n12890,n6225,0.000396477339823
n4411,n15224,0.000198688490601
n675,n12946,5.29358004973e-05
n1653,n2468,0.000131751962945
n8612,n16573,5.41477149664e-05
n14863,n8217,8.34482474506e-05
n10280,n9864,5.40627515927e-05
n11184,n6799,4.52449100762e-05
n14627,n8447,5.41477149664e-05
n18467,n10854,0.00011991383598
n7291,n3076,6.9994969646e-05
n15377,n4998,0.000125623629851
n11451,n15584,6.25173693684e-05
n668,n10255,5.70217221003e-05
n3143,n12865,6.38229634828e-05
n764,n18215,0.000128056470684
n17584,n4066,8.8334515783e-05
n13379,n12388,0.000150766245552
n10986,n21,5.41477149664e-05
n5534,n3476,0.000103154871277
n16063,n6261,0.000140804740582
n17506,n11805,7.02035014157e-05
n7319,n10005,5.41477149664e-05
n12322,n14957,5.41477149664e-05
n12172,n12032,6.13776082996e-05
n2065,n14393,5.28174619934e-05
n14978,n1247,5.25612309385e-05
n463,n13935,5.41477149664e-05
n12420,n8403,7.51451909853e-05
n13389,n6021,5.56727244818e-05
n6683,n9017,4.0638625311e-05
n12686,n7367,5.41477149664e-05
n16773,n815,5.41477149664e-05
n5356,n758,5.41477149664e-05
n13256,n1393,3.91126333082e-05
n7040,n5430,8.39224229073e-05
n9085,n2657,6.89379387029e-05
n9473,n14749,5.41477149664e-05
n17960,n2759,4.88090419056e-05
n9865,n10854,0.000559362064995
n12959,n12339,4.72014624731e-05
n2402,n7396,9.78928754949e-05
n102,n4381,0.000175158079667
n12380,n12033,5.41477149664e-05
n17382,n6105,5.41477149664e-05
n8164,n10391,0.000265451023534
n4218,n11805,0.000175908253962
n14164,n13340,6.82772819612e-05
n1955,n13296,5.41477149664e-05
n3390,n5515,0.000100483832633
n12331,n4672,7.68102819629e-05
n15693,n6562,0.0001082895663
n5175,n5717,6.08909022046e-05
n13320,n11729,5.41477149664e-05
n18280,n14025,8.42971621727e-05
n7793,n6174,0.000103198636332
n9173,n3337,8.5909367583e-05
n7086,n5677,5.8992302799e-05
n16236,n18464,7.48226579445e-05
n12777,n14567,0.000166665358024
n9555,n7854,0.000319127023932
n12220,n5776,4.29516101943e-05
n3394,n10073,5.41477149664e-05
n10582,n5372,5.28561331946e-05
n3352,n10417,0.000222244725749
n10352,n4949,0.000251110840494
n2402,n15243,7.71503206627e-05
n3073,n10854,6.65688892648e-05
n8047,n1974,0.000162425554002
n13178,n10528,0.00013600799226
n8303,n6443,0.0001082895663
n7261,n10005,7.7678756059e-05
n15286,n15253,5.41477149664e-05
n27,n9270,5.99227441549e-05
n10701,n13298,0.00053589549319
n2364,n13300,8.48006451808e-05
n4075,n10554,4.85221785474e-05
n6490,n8980,5.41477149664e-05
n17236,n5873,5.08721588461e-05
n6808,n3590,0.0001082895663
n3073,n7502,6.20450050261e-05
n14555,n8613,3.69767982765e-05
n7115,n9249,5.41477149664e-05
n17638,n9864,4.9341993008e-05
n12946,n16595,5.73737867713e-05
n16986,n15663,5.41477149664e-05
n15080,n11211,6.3383421967e-05
